ts,id.orig_h,id.resp_h,query
1474751285.170957,192.168.1.240,8.8.8.8,www.example.org
1474751285.171087,192.168.1.240,8.8.8.8,www.example.org
1474751484.979912,192.168.1.166,192.168.1.1,babyws.withings.net
1474751522.120439,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474751584.818921,192.168.1.240,8.8.8.8,www.example.com
1474751584.819082,192.168.1.240,8.8.8.8,www.example.com
1474751584.981689,192.168.1.240,8.8.8.8,www.example.net
1474751584.981844,192.168.1.240,8.8.8.8,www.example.net
1474751585.156586,192.168.1.240,8.8.8.8,www.example.org
1474751585.156737,192.168.1.240,8.8.8.8,www.example.org
1474751884.792203,192.168.1.240,8.8.8.8,www.example.com
1474751884.792347,192.168.1.240,8.8.8.8,www.example.com
1474751884.955127,192.168.1.240,8.8.8.8,www.example.net
1474751884.954975,192.168.1.240,8.8.8.8,www.example.net
1474751885.119288,192.168.1.240,8.8.8.8,www.example.org
1474751885.119135,192.168.1.240,8.8.8.8,www.example.org
1474752050.708055,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474752053.845519,192.168.1.240,8.8.8.8,device-metrics-us.amazon.com
1474752058.081777,192.168.1.240,8.8.8.8,www.example.com
1474752058.081936,192.168.1.240,8.8.8.8,www.example.com
1474752058.006951,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474752058.270087,192.168.1.240,8.8.8.8,www.example.net
1474752058.270246,192.168.1.240,8.8.8.8,www.example.net
1474752058.477915,192.168.1.240,8.8.8.8,www.example.org
1474752058.478083,192.168.1.240,8.8.8.8,www.example.org
1474752086.747522,192.168.1.166,192.168.1.1,babyws.withings.net
1474752225.23479,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474752280.945045,192.168.1.166,192.168.1.1,babyws.withings.net
1474752281.520202,192.168.1.166,192.168.1.1,babyws.withings.net
1474752342.240804,192.168.1.166,192.168.1.1,babyws.withings.net
1474752358.744473,192.168.1.240,8.8.8.8,www.example.com
1474752358.744642,192.168.1.240,8.8.8.8,www.example.com
1474752358.931858,192.168.1.240,8.8.8.8,www.example.net
1474752358.932006,192.168.1.240,8.8.8.8,www.example.net
1474752359.107586,192.168.1.240,8.8.8.8,www.example.org
1474752359.107737,192.168.1.240,8.8.8.8,www.example.org
1474752658.739772,192.168.1.240,8.8.8.8,www.example.com
1474752658.739615,192.168.1.240,8.8.8.8,www.example.com
1474752658.902321,192.168.1.240,8.8.8.8,www.example.net
1474752658.902472,192.168.1.240,8.8.8.8,www.example.net
1474752659.06657,192.168.1.240,8.8.8.8,www.example.org
1474752659.066723,192.168.1.240,8.8.8.8,www.example.org
1474752688.538641,192.168.1.166,192.168.1.1,babyws.withings.net
1474752825.498101,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474752852.630661,192.168.1.240,192.168.1.1,www.meethue.com
1474752918.825262,192.168.1.166,192.168.1.1,babyws.withings.net
1474752950.696714,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474752958.386689,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474752958.747504,192.168.1.240,8.8.8.8,www.example.com
1474752958.747331,192.168.1.240,8.8.8.8,www.example.com
1474752958.924541,192.168.1.240,8.8.8.8,www.example.net
1474752958.924383,192.168.1.240,8.8.8.8,www.example.net
1474752959.099402,192.168.1.240,8.8.8.8,www.example.org
1474752959.099555,192.168.1.240,8.8.8.8,www.example.org
1474753259.752252,192.168.1.240,8.8.8.8,www.example.com
1474753259.754982,192.168.1.240,8.8.8.8,www.example.com
1474753260.06197,192.168.1.240,8.8.8.8,www.example.net
1474753260.06213,192.168.1.240,8.8.8.8,www.example.net
1474753260.225773,192.168.1.240,8.8.8.8,www.example.org
1474753260.225923,192.168.1.240,8.8.8.8,www.example.org
1474753290.29187,192.168.1.166,192.168.1.1,babyws.withings.net
1474753558.745152,192.168.1.240,8.8.8.8,www.example.com
1474753558.748568,192.168.1.240,8.8.8.8,www.example.com
1474753558.934597,192.168.1.240,8.8.8.8,www.example.net
1474753558.934748,192.168.1.240,8.8.8.8,www.example.net
1474753559.098616,192.168.1.240,8.8.8.8,www.example.org
1474753559.100699,192.168.1.240,8.8.8.8,www.example.org
1474753790.776465,192.168.1.166,192.168.1.1,babyws.withings.net
1474753791.351496,192.168.1.166,192.168.1.1,babyws.withings.net
1474753791.997952,192.168.1.166,192.168.1.1,babyws.withings.net
1474753850.709387,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474753858.738499,192.168.1.240,8.8.8.8,www.example.com
1474753858.73832,192.168.1.240,8.8.8.8,www.example.com
1474753858.916536,192.168.1.240,8.8.8.8,www.example.net
1474753858.916785,192.168.1.240,8.8.8.8,www.example.net
1474753859.105985,192.168.1.240,8.8.8.8,www.example.org
1474753859.105835,192.168.1.240,8.8.8.8,www.example.org
1474753892.08662,192.168.1.166,192.168.1.1,babyws.withings.net
1474754025.763958,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474754158.774376,192.168.1.240,8.8.8.8,www.example.com
1474754158.774537,192.168.1.240,8.8.8.8,www.example.com
1474754158.937377,192.168.1.240,8.8.8.8,www.example.net
1474754158.937226,192.168.1.240,8.8.8.8,www.example.net
1474754159.113503,192.168.1.240,8.8.8.8,www.example.org
1474754159.113655,192.168.1.240,8.8.8.8,www.example.org
1474754459.783969,192.168.1.240,8.8.8.8,www.example.com
1474754459.784114,192.168.1.240,8.8.8.8,www.example.com
1474754459.962228,192.168.1.240,8.8.8.8,www.example.net
1474754459.962379,192.168.1.240,8.8.8.8,www.example.net
1474754460.137062,192.168.1.240,8.8.8.8,www.example.org
1474754460.137227,192.168.1.240,8.8.8.8,www.example.org
1474754494.039685,192.168.1.166,192.168.1.1,babyws.withings.net
1474754750.713484,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474754755.42129,192.168.1.240,8.8.8.8,device-metrics-us.amazon.com
1474754758.777186,192.168.1.240,8.8.8.8,www.example.com
1474754758.77701,192.168.1.240,8.8.8.8,www.example.com
1474754758.874005,192.168.1.240,208.67.220.220,device-metrics-us.amazon.com
1474754758.958431,192.168.1.240,8.8.8.8,www.example.net
1474754758.958598,192.168.1.240,8.8.8.8,www.example.net
1474754759.124451,192.168.1.240,8.8.8.8,www.example.org
1474754759.128607,192.168.1.240,8.8.8.8,www.example.org
1474755058.761276,192.168.1.240,8.8.8.8,www.example.com
1474755058.761094,192.168.1.240,8.8.8.8,www.example.com
1474755058.949187,192.168.1.240,8.8.8.8,www.example.net
1474755058.949347,192.168.1.240,8.8.8.8,www.example.net
1474755059.125093,192.168.1.240,8.8.8.8,www.example.org
1474755059.12494,192.168.1.240,8.8.8.8,www.example.org
1474755095.85604,192.168.1.166,192.168.1.1,babyws.withings.net
1474755226.028518,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474755249.270586,192.168.1.249,192.168.1.1,xmpp.samsungsmartcam.com
1474755250.531651,192.168.1.249,192.168.1.1,pool.ntp.org
1474755250.560014,192.168.1.249,192.168.1.1,pool.ntp.org
1474755250.606835,192.168.1.249,192.168.1.1,pool.ntp.org
1474755250.608465,192.168.1.249,192.168.1.1,pool.ntp.org
1474755251.697793,192.168.1.249,192.168.1.1,media.samsungsmartcam.com
1474755301.54499,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474755358.76062,192.168.1.240,8.8.8.8,www.example.com
1474755358.762661,192.168.1.240,8.8.8.8,www.example.com
1474755358.943883,192.168.1.240,8.8.8.8,www.example.net
1474755358.944032,192.168.1.240,8.8.8.8,www.example.net
1474755359.131357,192.168.1.240,8.8.8.8,www.example.org
1474755359.131488,192.168.1.240,8.8.8.8,www.example.org
1474755650.717628,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474755658.746889,192.168.1.240,8.8.8.8,www.example.com
1474755658.747049,192.168.1.240,8.8.8.8,www.example.com
1474755658.909884,192.168.1.240,8.8.8.8,www.example.net
1474755658.91004,192.168.1.240,8.8.8.8,www.example.net
1474755659.085708,192.168.1.240,8.8.8.8,www.example.org
1474755659.085858,192.168.1.240,8.8.8.8,www.example.org
1474755697.758843,192.168.1.166,192.168.1.1,babyws.withings.net
1474755702.381958,192.168.1.166,192.168.1.1,babyws.withings.net
1474755702.953822,192.168.1.166,192.168.1.1,babyws.withings.net
1474755763.644271,192.168.1.166,192.168.1.1,babyws.withings.net
1474755958.749181,192.168.1.240,8.8.8.8,www.example.com
1474755958.74936,192.168.1.240,8.8.8.8,www.example.com
1474755958.9155,192.168.1.240,8.8.8.8,www.example.net
1474755958.915351,192.168.1.240,8.8.8.8,www.example.net
1474755959.104152,192.168.1.240,8.8.8.8,www.example.org
1474755959.104303,192.168.1.240,8.8.8.8,www.example.org
1474756069.206875,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474756069.50398,192.168.1.249,192.168.1.1,smtp.gmail.com
1474756069.504115,192.168.1.249,192.168.1.1,smtp.gmail.com
1474756258.792039,192.168.1.240,8.8.8.8,www.example.com
1474756258.792215,192.168.1.240,8.8.8.8,www.example.com
1474756258.980067,192.168.1.240,8.8.8.8,www.example.net
1474756258.980219,192.168.1.240,8.8.8.8,www.example.net
1474756259.167524,192.168.1.240,8.8.8.8,www.example.org
1474756259.167674,192.168.1.240,8.8.8.8,www.example.org
1474756299.57072,192.168.1.166,192.168.1.1,babyws.withings.net
1474756426.296905,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474756519.727666,192.168.1.166,192.168.1.1,babyws.withings.net
1474756549.804252,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
1474756550.722845,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474756558.947036,192.168.1.240,8.8.8.8,www.example.com
1474756558.947207,192.168.1.240,8.8.8.8,www.example.com
1474756559.109798,192.168.1.240,8.8.8.8,www.example.net
1474756559.109952,192.168.1.240,8.8.8.8,www.example.net
1474756559.285715,192.168.1.240,8.8.8.8,www.example.org
1474756559.285865,192.168.1.240,8.8.8.8,www.example.org
1474756561.135716,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474756858.762891,192.168.1.240,8.8.8.8,www.example.com
1474756858.76305,192.168.1.240,8.8.8.8,www.example.com
1474756858.941066,192.168.1.240,8.8.8.8,www.example.net
1474756858.94122,192.168.1.240,8.8.8.8,www.example.net
1474756859.116373,192.168.1.240,8.8.8.8,www.example.org
1474756859.11653,192.168.1.240,8.8.8.8,www.example.org
1474756867.522268,192.168.1.240,8.8.8.8,www.example.com
1474756867.522414,192.168.1.240,8.8.8.8,www.example.com
1474756867.721365,192.168.1.240,8.8.8.8,www.example.net
1474756867.721215,192.168.1.240,8.8.8.8,www.example.net
1474756867.475115,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474756867.885733,192.168.1.240,8.8.8.8,www.example.org
1474756867.885582,192.168.1.240,8.8.8.8,www.example.org
1474756901.376822,192.168.1.166,192.168.1.1,babyws.withings.net
1474757026.557238,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474757168.174235,192.168.1.240,8.8.8.8,www.example.com
1474757168.174075,192.168.1.240,8.8.8.8,www.example.com
1474757168.359875,192.168.1.240,8.8.8.8,www.example.net
1474757168.360042,192.168.1.240,8.8.8.8,www.example.net
1474757168.536014,192.168.1.240,8.8.8.8,www.example.org
1474757168.536168,192.168.1.240,8.8.8.8,www.example.org
1474757450.717394,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474757468.166694,192.168.1.240,8.8.8.8,www.example.com
1474757468.166524,192.168.1.240,8.8.8.8,www.example.com
1474757468.342688,192.168.1.240,8.8.8.8,www.example.net
1474757468.342854,192.168.1.240,8.8.8.8,www.example.net
1474757468.518642,192.168.1.240,8.8.8.8,www.example.org
1474757468.518482,192.168.1.240,8.8.8.8,www.example.org
1474757478.166432,192.168.1.240,192.168.1.1,www.meethue.com
1474757503.20797,192.168.1.166,192.168.1.1,babyws.withings.net
1474757768.154788,192.168.1.240,8.8.8.8,www.example.com
1474757768.155635,192.168.1.240,8.8.8.8,www.example.com
1474757768.329276,192.168.1.240,8.8.8.8,www.example.net
1474757768.329428,192.168.1.240,8.8.8.8,www.example.net
1474757768.493143,192.168.1.240,8.8.8.8,www.example.org
1474757768.493294,192.168.1.240,8.8.8.8,www.example.org
1474758068.165159,192.168.1.240,8.8.8.8,www.example.com
1474758068.16532,192.168.1.240,8.8.8.8,www.example.com
1474758068.328348,192.168.1.240,8.8.8.8,www.example.net
1474758068.328496,192.168.1.240,8.8.8.8,www.example.net
1474758068.504102,192.168.1.240,8.8.8.8,www.example.org
1474758068.504257,192.168.1.240,8.8.8.8,www.example.org
1474758105.189594,192.168.1.166,192.168.1.1,babyws.withings.net
1474758226.83427,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474758350.724927,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474758368.161059,192.168.1.240,8.8.8.8,www.example.com
1474758368.16122,192.168.1.240,8.8.8.8,www.example.com
1474758368.343061,192.168.1.240,8.8.8.8,www.example.net
1474758368.342911,192.168.1.240,8.8.8.8,www.example.net
1474758368.517359,192.168.1.240,8.8.8.8,www.example.org
1474758368.517508,192.168.1.240,8.8.8.8,www.example.org
1474758668.165635,192.168.1.240,8.8.8.8,www.example.com
1474758668.170166,192.168.1.240,8.8.8.8,www.example.com
1474758668.332754,192.168.1.240,8.8.8.8,www.example.net
1474758668.333662,192.168.1.240,8.8.8.8,www.example.net
1474758668.507979,192.168.1.240,8.8.8.8,www.example.org
1474758668.50813,192.168.1.240,8.8.8.8,www.example.org
1474758706.978545,192.168.1.166,192.168.1.1,babyws.withings.net
1474758968.15748,192.168.1.240,8.8.8.8,www.example.com
1474758968.15764,192.168.1.240,8.8.8.8,www.example.com
1474758968.344611,192.168.1.240,8.8.8.8,www.example.net
1474758968.344761,192.168.1.240,8.8.8.8,www.example.net
1474758968.519722,192.168.1.240,8.8.8.8,www.example.org
1474758968.519879,192.168.1.240,8.8.8.8,www.example.org
1474759082.122712,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474759087.128482,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474759124.504611,192.168.1.166,192.168.1.1,babyws.withings.net
1474759125.109289,192.168.1.166,192.168.1.1,babyws.withings.net
1474759185.810906,192.168.1.166,192.168.1.1,babyws.withings.net
1474759250.740253,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474759268.164353,192.168.1.240,8.8.8.8,www.example.com
1474759268.16419,192.168.1.240,8.8.8.8,www.example.com
1474759268.350107,192.168.1.240,8.8.8.8,www.example.net
1474759268.350275,192.168.1.240,8.8.8.8,www.example.net
1474759268.53775,192.168.1.240,8.8.8.8,www.example.org
1474759268.537601,192.168.1.240,8.8.8.8,www.example.org
1474759308.950818,192.168.1.166,192.168.1.1,babyws.withings.net
1474759427.110567,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474759568.166712,192.168.1.240,8.8.8.8,www.example.com
1474759568.166558,192.168.1.240,8.8.8.8,www.example.com
1474759568.344699,192.168.1.240,8.8.8.8,www.example.net
1474759568.34455,192.168.1.240,8.8.8.8,www.example.net
1474759568.533328,192.168.1.240,8.8.8.8,www.example.org
1474759568.533482,192.168.1.240,8.8.8.8,www.example.org
1474759868.152904,192.168.1.240,8.8.8.8,www.example.com
1474759868.153066,192.168.1.240,8.8.8.8,www.example.com
1474759868.319798,192.168.1.240,8.8.8.8,www.example.net
1474759868.319951,192.168.1.240,8.8.8.8,www.example.net
1474759868.483345,192.168.1.240,8.8.8.8,www.example.org
1474759868.4835,192.168.1.240,8.8.8.8,www.example.org
1474759910.81361,192.168.1.166,192.168.1.1,babyws.withings.net
1474760027.379061,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474760120.642095,192.168.1.166,192.168.1.1,babyws.withings.net
1474760150.724952,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474760155.112388,192.168.1.240,8.8.8.8,device-metrics-us.amazon.com
1474760163.897216,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474760168.161044,192.168.1.240,8.8.8.8,www.example.com
1474760168.161225,192.168.1.240,8.8.8.8,www.example.com
1474760168.337945,192.168.1.240,8.8.8.8,www.example.net
1474760168.338109,192.168.1.240,8.8.8.8,www.example.net
1474760168.505664,192.168.1.240,8.8.8.8,www.example.org
1474760168.505815,192.168.1.240,8.8.8.8,www.example.org
1474760468.157679,192.168.1.240,8.8.8.8,www.example.com
1474760468.157843,192.168.1.240,8.8.8.8,www.example.com
1474760468.32041,192.168.1.240,8.8.8.8,www.example.net
1474760468.320249,192.168.1.240,8.8.8.8,www.example.net
1474760468.496825,192.168.1.240,8.8.8.8,www.example.org
1474760468.496975,192.168.1.240,8.8.8.8,www.example.org
1474760512.549933,192.168.1.166,192.168.1.1,babyws.withings.net
1474760768.190961,192.168.1.240,8.8.8.8,www.example.com
1474760768.19112,192.168.1.240,8.8.8.8,www.example.com
1474760768.353829,192.168.1.240,8.8.8.8,www.example.net
1474760768.353679,192.168.1.240,8.8.8.8,www.example.net
1474760768.517729,192.168.1.240,8.8.8.8,www.example.org
1474760768.517875,192.168.1.240,8.8.8.8,www.example.org
1474760995.92204,192.168.1.166,192.168.1.1,babyws.withings.net
1474760996.50135,192.168.1.166,192.168.1.1,babyws.withings.net
1474760997.16043,192.168.1.166,192.168.1.1,babyws.withings.net
1474761050.715342,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474761068.154712,192.168.1.240,8.8.8.8,www.example.com
1474761068.156624,192.168.1.240,8.8.8.8,www.example.com
1474761068.320805,192.168.1.240,8.8.8.8,www.example.net
1474761068.320957,192.168.1.240,8.8.8.8,www.example.net
1474761068.496775,192.168.1.240,8.8.8.8,www.example.org
1474761068.496623,192.168.1.240,8.8.8.8,www.example.org
1474761114.339336,192.168.1.166,192.168.1.1,babyws.withings.net
1474761227.659811,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474761368.177232,192.168.1.240,8.8.8.8,www.example.com
1474761368.177404,192.168.1.240,8.8.8.8,www.example.com
1474761368.354633,192.168.1.240,8.8.8.8,www.example.net
1474761368.354785,192.168.1.240,8.8.8.8,www.example.net
1474761368.519703,192.168.1.240,8.8.8.8,www.example.org
1474761368.519548,192.168.1.240,8.8.8.8,www.example.org
1474761400.637063,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474761400.666588,192.168.1.240,8.8.8.8,www.example.com
1474761400.666439,192.168.1.240,8.8.8.8,www.example.com
1474761400.843472,192.168.1.240,8.8.8.8,www.example.net
1474761400.843619,192.168.1.240,8.8.8.8,www.example.net
1474761401.030639,192.168.1.240,8.8.8.8,www.example.org
1474761401.030793,192.168.1.240,8.8.8.8,www.example.org
1474761551.717017,192.168.1.240,192.168.1.1,www.meethue.com
1474761701.324696,192.168.1.240,8.8.8.8,www.example.com
1474761701.324854,192.168.1.240,8.8.8.8,www.example.com
1474761701.513159,192.168.1.240,8.8.8.8,www.example.net
1474761701.513008,192.168.1.240,8.8.8.8,www.example.net
1474761701.701409,192.168.1.240,8.8.8.8,www.example.org
1474761701.70157,192.168.1.240,8.8.8.8,www.example.org
1474761716.123452,192.168.1.166,192.168.1.1,babyws.withings.net
1474761950.748777,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474762001.314801,192.168.1.240,8.8.8.8,www.example.com
1474762001.314632,192.168.1.240,8.8.8.8,www.example.com
1474762001.491844,192.168.1.240,8.8.8.8,www.example.net
1474762001.491988,192.168.1.240,8.8.8.8,www.example.net
1474762001.65666,192.168.1.240,8.8.8.8,www.example.org
1474762001.656506,192.168.1.240,8.8.8.8,www.example.org
1474762301.311567,192.168.1.240,8.8.8.8,www.example.com
1474762301.315771,192.168.1.240,8.8.8.8,www.example.com
1474762301.479799,192.168.1.240,8.8.8.8,www.example.net
1474762301.479968,192.168.1.240,8.8.8.8,www.example.net
1474762301.65442,192.168.1.240,8.8.8.8,www.example.org
1474762301.654569,192.168.1.240,8.8.8.8,www.example.org
1474762317.917331,192.168.1.166,192.168.1.1,babyws.withings.net
1474762428.268726,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474762546.84459,192.168.1.166,192.168.1.1,babyws.withings.net
1474762547.417693,192.168.1.166,192.168.1.1,babyws.withings.net
1474762601.322403,192.168.1.240,8.8.8.8,www.example.com
1474762601.322255,192.168.1.240,8.8.8.8,www.example.com
1474762601.501852,192.168.1.240,8.8.8.8,www.example.net
1474762601.502006,192.168.1.240,8.8.8.8,www.example.net
1474762601.677308,192.168.1.240,8.8.8.8,www.example.org
1474762601.677461,192.168.1.240,8.8.8.8,www.example.org
1474762608.101549,192.168.1.166,192.168.1.1,babyws.withings.net
1474762707.989726,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
1474762850.720553,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474762861.510047,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474762901.308862,192.168.1.240,8.8.8.8,www.example.com
1474762901.30903,192.168.1.240,8.8.8.8,www.example.com
1474762901.49532,192.168.1.240,8.8.8.8,www.example.net
1474762901.49517,192.168.1.240,8.8.8.8,www.example.net
1474762901.674487,192.168.1.240,8.8.8.8,www.example.org
1474762901.674653,192.168.1.240,8.8.8.8,www.example.org
1474762919.687915,192.168.1.166,192.168.1.1,babyws.withings.net
1474763028.529671,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474763201.344364,192.168.1.240,8.8.8.8,www.example.com
1474763201.344534,192.168.1.240,8.8.8.8,www.example.com
1474763201.509648,192.168.1.240,8.8.8.8,www.example.net
1474763201.509805,192.168.1.240,8.8.8.8,www.example.net
1474763201.674304,192.168.1.240,8.8.8.8,www.example.org
1474763201.674445,192.168.1.240,8.8.8.8,www.example.org
1474763415.908422,192.168.1.240,8.8.8.8,www.example.com
1474763415.90859,192.168.1.240,8.8.8.8,www.example.com
1474763416.071324,192.168.1.240,8.8.8.8,www.example.net
1474763416.071447,192.168.1.240,8.8.8.8,www.example.net
1474763416.259932,192.168.1.240,8.8.8.8,www.example.org
1474763416.25978,192.168.1.240,8.8.8.8,www.example.org
1474763521.69186,192.168.1.166,192.168.1.1,babyws.withings.net
1474763716.547843,192.168.1.240,8.8.8.8,www.example.com
1474763716.547687,192.168.1.240,8.8.8.8,www.example.com
1474763716.729891,192.168.1.240,8.8.8.8,www.example.net
1474763716.729748,192.168.1.240,8.8.8.8,www.example.net
1474763716.914649,192.168.1.240,8.8.8.8,www.example.org
1474763716.914501,192.168.1.240,8.8.8.8,www.example.org
1474763721.545823,192.168.1.166,192.168.1.1,babyws.withings.net
1474763750.73016,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474763766.78316,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474764016.528839,192.168.1.240,8.8.8.8,www.example.com
1474764016.529257,192.168.1.240,8.8.8.8,www.example.com
1474764016.693723,192.168.1.240,8.8.8.8,www.example.net
1474764016.695924,192.168.1.240,8.8.8.8,www.example.net
1474764016.871094,192.168.1.240,8.8.8.8,www.example.org
1474764016.871245,192.168.1.240,8.8.8.8,www.example.org
1474764123.429291,192.168.1.166,192.168.1.1,babyws.withings.net
1474764228.825294,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474764316.552541,192.168.1.240,8.8.8.8,www.example.com
1474764316.552696,192.168.1.240,8.8.8.8,www.example.com
1474764316.739419,192.168.1.240,8.8.8.8,www.example.net
1474764316.739579,192.168.1.240,8.8.8.8,www.example.net
1474764316.903578,192.168.1.240,8.8.8.8,www.example.org
1474764316.903725,192.168.1.240,8.8.8.8,www.example.org
1474764616.548523,192.168.1.240,8.8.8.8,www.example.com
1474764616.54868,192.168.1.240,8.8.8.8,www.example.com
1474764616.726712,192.168.1.240,8.8.8.8,www.example.net
1474764616.726864,192.168.1.240,8.8.8.8,www.example.net
1474764616.937965,192.168.1.240,8.8.8.8,www.example.org
1474764616.938115,192.168.1.240,8.8.8.8,www.example.org
1474764650.735483,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474764725.248373,192.168.1.166,192.168.1.1,babyws.withings.net
1474764917.533839,192.168.1.240,8.8.8.8,www.example.com
1474764917.533674,192.168.1.240,8.8.8.8,www.example.com
1474764917.722111,192.168.1.240,8.8.8.8,www.example.net
1474764917.722252,192.168.1.240,8.8.8.8,www.example.net
1474764917.908504,192.168.1.240,8.8.8.8,www.example.org
1474764917.908653,192.168.1.240,8.8.8.8,www.example.org
1474765203.844902,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474765203.877126,192.168.1.240,8.8.8.8,www.example.com
1474765203.87728,192.168.1.240,8.8.8.8,www.example.com
1474765204.085881,192.168.1.240,8.8.8.8,www.example.net
1474765204.088508,192.168.1.240,8.8.8.8,www.example.net
1474765204.360066,192.168.1.240,8.8.8.8,www.example.org
1474765204.359905,192.168.1.240,8.8.8.8,www.example.org
1474765327.004777,192.168.1.166,192.168.1.1,babyws.withings.net
1474765429.104551,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474765504.645981,192.168.1.240,8.8.8.8,www.example.com
1474765504.645823,192.168.1.240,8.8.8.8,www.example.com
1474765504.820412,192.168.1.240,8.8.8.8,www.example.net
1474765504.82026,192.168.1.240,8.8.8.8,www.example.net
1474765505.004861,192.168.1.240,8.8.8.8,www.example.org
1474765505.005014,192.168.1.240,8.8.8.8,www.example.org
1474765505.713169,192.168.1.240,192.168.1.1,www.meethue.com
1474765550.717748,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474765804.628625,192.168.1.240,8.8.8.8,www.example.com
1474765804.629797,192.168.1.240,8.8.8.8,www.example.com
1474765804.803066,192.168.1.240,8.8.8.8,www.example.net
1474765804.803217,192.168.1.240,8.8.8.8,www.example.net
1474765804.978953,192.168.1.240,8.8.8.8,www.example.org
1474765804.979125,192.168.1.240,8.8.8.8,www.example.org
1474765928.839031,192.168.1.166,192.168.1.1,babyws.withings.net
1474765968.192546,192.168.1.166,192.168.1.1,babyws.withings.net
1474765968.760965,192.168.1.166,192.168.1.1,babyws.withings.net
1474766029.416226,192.168.1.166,192.168.1.1,babyws.withings.net
1474766104.638638,192.168.1.240,8.8.8.8,www.example.com
1474766104.638796,192.168.1.240,8.8.8.8,www.example.com
1474766104.814737,192.168.1.240,8.8.8.8,www.example.net
1474766104.814889,192.168.1.240,8.8.8.8,www.example.net
1474766104.989473,192.168.1.240,8.8.8.8,www.example.org
1474766104.989642,192.168.1.240,8.8.8.8,www.example.org
1474766404.655483,192.168.1.240,8.8.8.8,www.example.com
1474766404.65564,192.168.1.240,8.8.8.8,www.example.com
1474766404.832033,192.168.1.240,8.8.8.8,www.example.net
1474766404.83218,192.168.1.240,8.8.8.8,www.example.net
1474766404.996252,192.168.1.240,8.8.8.8,www.example.org
1474766404.996396,192.168.1.240,8.8.8.8,www.example.org
1474766450.725742,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474766530.605346,192.168.1.166,192.168.1.1,babyws.withings.net
1474766629.371374,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474766641.894461,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474766704.641011,192.168.1.240,8.8.8.8,www.example.com
1474766704.64118,192.168.1.240,8.8.8.8,www.example.com
1474766704.803099,192.168.1.240,8.8.8.8,www.example.net
1474766704.803247,192.168.1.240,8.8.8.8,www.example.net
1474766704.979039,192.168.1.240,8.8.8.8,www.example.org
1474766704.97889,192.168.1.240,8.8.8.8,www.example.org
1474766870.382669,192.168.1.166,192.168.1.1,babyws.withings.net
1474766976.540445,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
